suj,bloc,StimDiff,cue,attend,correct,rt
p005,late,0.15,pre,second,1,1.03824996948242
p005,late,0.15,retro,second,0,0.653025150299072
p005,late,0.15,pre,second,0,0.916667938232422
p005,late,0.15,retro,second,0,0.724181890487671
p005,late,0.15,pre,second,0,0.765854835510254
p005,late,0.15,pre,first,1,0.982710123062134
p005,late,0.15,pre,first,0,1.2071270942688
p005,late,0.15,retro,second,0,1.39132213592529
p005,late,0.15,retro,first,0,0.80510687828064
p005,late,0.15,retro,second,1,1.03859996795654
p005,late,0.15,retro,first,1,0.734664916992188
p005,late,0.15,retro,second,1,1.1270649433136
p005,late,0.15,retro,second,1,4.28400492668152
p005,late,0.15,pre,second,0,0.994797945022583
p005,late,0.15,retro,first,1,0.680925130844116
p005,late,0.15,retro,first,0,0.906116962432861
p005,late,0.15,pre,first,1,0.847965955734253
p005,jittered,0.15,retro,first,0,0.779573917388916
p005,jittered,0.15,retro,first,1,0.629587173461914
p005,jittered,0.15,retro,second,1,0.539407968521118
p005,jittered,0.15,pre,second,1,0.538526058197021
p005,jittered,0.15,retro,second,1,0.485119104385376
p005,jittered,0.15,retro,second,0,0.526973009109497
p005,jittered,0.15,pre,first,1,0.600417852401733
p005,jittered,0.15,retro,second,0,0.647120952606201
p005,jittered,0.15,retro,first,0,0.443686962127686
p005,jittered,0.15,pre,second,1,0.729247808456421
p005,jittered,0.15,pre,second,0,0.745939016342163
p005,jittered,0.15,pre,first,1,1.07176399230957
p005,jittered,0.15,retro,first,1,1.06158685684204
p005,jittered,0.15,retro,first,1,1.06846904754639
p005,jittered,0.15,retro,second,0,0.598350048065186
p005,jittered,0.15,retro,second,1,0.509925842285156
p005,jittered,0.15,retro,first,1,1.14963293075562
p005,jittered,0.15,pre,second,1,0.621568202972412
p005,jittered,0.15,pre,second,0,1.39748096466064
p005,jittered,0.15,retro,second,0,0.647214889526367
p005,jittered,0.15,retro,second,1,1.02226901054382
p005,jittered,0.15,pre,second,0,0.728164911270142
p005,jittered,0.15,retro,first,0,1.01488208770752
p005,jittered,0.15,pre,first,1,0.835614204406738
p005,jittered,0.15,pre,first,1,0.523257970809937
p005,jittered,0.15,pre,first,1,0.895189046859741
p005,jittered,0.15,pre,second,1,0.607387065887451
p005,jittered,0.15,pre,first,1,0.626541137695312
p005,jittered,0.15,pre,first,0,0.704166173934937
p005,jittered,0.15,retro,first,0,0.663505077362061
p005,jittered,0.15,pre,second,0,1.85109710693359
p005,jittered,0.15,pre,first,0,0.752573013305664
p005,jittered,0.15,pre,first,1,0.771152973175049
p005,jittered,0.15,retro,first,0,2.1727020740509
p005,jittered,0.15,retro,second,0,0.525079965591431
p005,jittered,0.15,retro,second,0,0.540329933166504
p005,jittered,0.15,retro,first,0,1.25814604759216
p005,jittered,0.15,pre,first,1,1.01134586334229
p005,jittered,0.15,retro,second,1,1.19518089294434
p005,jittered,0.15,pre,first,1,2.13810992240906
p005,jittered,0.15,pre,second,1,1.13004398345947
p005,jittered,0.15,retro,second,1,0.636701107025146
p005,jittered,0.15,pre,second,1,0.966789960861206
p005,jittered,0.15,pre,first,1,0.801015853881836
p005,jittered,0.15,retro,first,1,1.11098194122314
p005,jittered,0.15,pre,second,1,6.8373920917511
p005,jittered,0.15,pre,first,1,0.504537105560303
p005,jittered,0.15,retro,second,0,0.610578060150146
p005,jittered,0.15,pre,second,1,3.03208708763123
p005,jittered,0.15,retro,first,0,0.743927955627441
p005,jittered,0.15,pre,second,1,0.778125047683716
p005,jittered,0.15,pre,first,1,0.664895057678223
p005,jittered,0.15,pre,second,1,0.826404094696045
p005,jittered,0.15,retro,first,1,0.740148067474365
p005,jittered,0.15,pre,first,1,0.729962110519409
p005,jittered,0.15,retro,first,1,0.94913911819458
p005,jittered,0.15,retro,second,1,0.948563098907471
p005,jittered,0.15,pre,first,1,0.695544958114624
p005,jittered,0.15,retro,first,1,1.85269689559937
p005,jittered,0.15,retro,second,1,0.624478816986084
p005,jittered,0.15,pre,second,1,0.7710120677948
p005,jittered,0.15,retro,second,0,1.60927104949951
p005,jittered,0.15,pre,second,1,0.510184049606323
p005,jittered,0.15,retro,first,1,0.720826148986816
p006,late,0.08,pre,first,1,0.924436092376709
p006,late,0.08,retro,first,0,2.12829995155334
p006,late,0.08,pre,second,0,1.40441489219666
p006,late,0.08,retro,second,1,0.465595006942749
p006,late,0.08,retro,second,1,0.541585922241211
p006,late,0.08,retro,second,0,0.518796920776367
p006,late,0.08,retro,second,1,0.458740949630737
p006,late,0.08,pre,first,1,0.626875877380371
p006,late,0.08,pre,first,1,0.467283964157104
p006,late,0.08,retro,first,1,0.680675029754639
p006,late,0.08,retro,first,1,0.803240060806274
p006,late,0.08,pre,second,0,0.992482900619507
p006,late,0.08,pre,second,1,0.766146898269653
p006,late,0.08,retro,first,0,0.491358041763306
p006,late,0.08,pre,first,1,0.760639905929565
p006,late,0.08,pre,first,1,0.499357938766479
p006,late,0.08,pre,second,1,0.424997091293335
p006,late,0.08,pre,first,1,0.660516023635864
p006,late,0.08,retro,first,1,0.479554891586304
p006,late,0.08,pre,first,1,1.41670393943787
p006,late,0.08,retro,second,0,0.800858974456787
p006,late,0.08,retro,second,1,0.491667032241821
p006,late,0.08,pre,first,0,1.21677613258362
p006,late,0.08,retro,second,1,0.674365043640137
p006,late,0.08,pre,second,0,2.35676598548889
p006,late,0.08,retro,second,1,0.511949062347412
p006,late,0.08,retro,first,0,1.33749103546143
p006,late,0.08,pre,second,1,1.22271084785461
p006,late,0.08,retro,first,1,2.24023294448853
p006,late,0.08,retro,first,1,1.01492190361023
p006,late,0.08,pre,second,1,2.00073003768921
p006,late,0.08,pre,second,0,0.454210042953491
p006,jittered,0.08,pre,second,1,0.561391115188599
p006,jittered,0.08,retro,second,1,0.671285152435303
p006,jittered,0.08,pre,first,1,0.964082002639771
p006,jittered,0.08,pre,second,1,0.971808910369873
p006,jittered,0.08,pre,first,1,2.38256096839905
p006,jittered,0.08,pre,first,1,2.12255501747131
p006,jittered,0.08,retro,second,1,0.640616893768311
p006,jittered,0.08,pre,second,1,1.134202003479
p006,jittered,0.08,retro,first,1,0.864722013473511
p006,jittered,0.08,retro,first,0,0.982008934020996
p006,jittered,0.08,pre,first,0,1.62057089805603
p006,jittered,0.08,retro,first,1,0.420133113861084
p006,jittered,0.08,retro,second,1,2.39569211006165
p006,jittered,0.08,retro,first,1,0.932668924331665
p006,jittered,0.08,pre,first,1,1.34434390068054
p006,jittered,0.08,pre,first,0,0.509957790374756
p006,jittered,0.08,retro,second,1,0.934164047241211
p006,jittered,0.08,retro,second,1,1.26956796646118
p006,jittered,0.08,pre,second,1,1.64118814468384
p006,jittered,0.08,pre,second,1,0.399493932723999
p006,jittered,0.08,retro,first,1,0.461958169937134
p006,jittered,0.08,retro,second,1,0.39861798286438
p006,jittered,0.08,retro,first,1,0.53377103805542
p006,jittered,0.08,pre,second,1,0.654173135757446
p006,jittered,0.08,retro,first,0,0.725574016571045
p006,jittered,0.08,pre,first,0,0.781009912490845
p006,jittered,0.08,pre,first,0,0.365035057067871
p006,jittered,0.08,retro,second,1,0.59979510307312
p006,jittered,0.08,retro,second,1,0.994460105895996
p006,jittered,0.08,retro,first,0,0.521528959274292
p006,jittered,0.08,pre,second,1,1.48583102226257
p006,jittered,0.08,pre,second,1,0.773476123809814
p006,early,0.08,retro,first,0,1.95637512207031
p006,early,0.08,retro,second,1,1.23897504806519
p006,early,0.08,retro,second,1,1.11585092544556
p006,early,0.08,retro,first,1,0.560508012771606
p006,early,0.08,retro,first,1,2.2165219783783
p006,early,0.08,pre,first,1,0.393642902374268
p006,early,0.08,pre,first,1,0.373585939407349
p006,early,0.08,pre,second,0,0.351566791534424
p006,early,0.08,pre,second,0,1.08960700035095
p006,early,0.08,pre,first,1,0.477783203125
p006,early,0.08,pre,first,0,1.5995728969574
p006,early,0.08,retro,second,0,0.833415985107422
p006,early,0.08,retro,first,1,0.96111798286438
p006,early,0.08,pre,second,1,0.530313014984131
p006,early,0.08,pre,second,1,1.4066960811615
p006,early,0.08,pre,first,1,0.40013599395752
p006,early,0.08,retro,second,0,0.45910120010376
p006,early,0.08,pre,second,1,0.72540807723999
p006,early,0.08,retro,first,1,0.429686069488525
p006,early,0.08,retro,second,1,0.413491010665894
p006,early,0.08,pre,first,1,0.731069087982178
p006,early,0.08,retro,first,0,1.93153405189514
p006,early,0.08,pre,first,1,0.480736970901489
p006,early,0.08,retro,first,1,0.589204788208008
p006,early,0.08,retro,second,1,0.561523914337158
p006,early,0.08,pre,second,1,0.832857131958008
p006,early,0.08,retro,first,1,0.708080053329468
p006,early,0.08,pre,second,1,0.433606863021851
p006,early,0.08,retro,second,1,0.745579957962036
p006,early,0.08,retro,second,1,0.450523853302002
p006,early,0.08,pre,first,1,0.819440126419067
p006,early,0.08,pre,second,0,0.50596809387207
p006,jittered,0.08,pre,first,1,0.417886018753052
p006,jittered,0.08,retro,second,1,0.759696960449219
p006,jittered,0.08,pre,second,1,0.518527030944824
p006,jittered,0.08,pre,first,0,1.26538896560669
p006,jittered,0.08,pre,first,1,0.53856897354126
p006,jittered,0.08,pre,first,0,1.65777707099915
p006,jittered,0.08,retro,second,0,0.341596841812134
p006,jittered,0.08,retro,first,1,0.544129848480225
p006,jittered,0.08,retro,second,1,0.397498846054077
p006,jittered,0.08,pre,second,1,0.359076976776123
p006,jittered,0.08,retro,first,1,0.63073992729187
p006,jittered,0.08,pre,second,1,0.44194507598877
p006,jittered,0.08,retro,first,1,2.38821697235107
p006,jittered,0.08,pre,first,0,1.9355161190033
p006,jittered,0.08,retro,first,1,0.542450904846191
p006,jittered,0.08,retro,second,0,1.04125308990479
p006,jittered,0.08,pre,second,1,0.612777948379517
p006,jittered,0.08,retro,first,0,0.33317494392395
p006,jittered,0.08,retro,first,1,0.346843004226685
p006,jittered,0.08,pre,second,0,1.5076310634613
p006,jittered,0.08,retro,second,1,0.637547969818115
p006,jittered,0.08,pre,first,1,0.533943891525269
p006,jittered,0.08,retro,second,0,0.490979194641113
p006,jittered,0.08,pre,second,1,0.367523193359375
p006,jittered,0.08,retro,first,0,0.411350011825562
p006,jittered,0.08,pre,second,1,0.509772062301636
p006,jittered,0.08,retro,second,1,0.503225088119507
p006,jittered,0.08,pre,first,1,0.604985952377319
p006,jittered,0.08,pre,second,1,0.368795156478882
p006,jittered,0.08,retro,second,1,0.478024005889893
p006,jittered,0.08,pre,first,1,0.409337997436523
p006,jittered,0.08,retro,first,1,0.66738486289978
p007,jittered,0.05,retro,second,1,0.604804992675781
p007,jittered,0.05,pre,second,1,0.474415063858032
p007,jittered,0.05,retro,second,1,0.44528603553772
p007,jittered,0.05,pre,second,1,0.423949956893921
p007,jittered,0.05,retro,first,1,0.539622068405151
p007,jittered,0.05,pre,first,1,0.393424987792969
p007,jittered,0.05,pre,first,1,0.458881855010986
p007,jittered,0.05,retro,second,1,0.43887186050415
p007,jittered,0.05,pre,second,0,0.439198017120361
p007,jittered,0.05,pre,second,1,0.522128105163574
p007,jittered,0.05,pre,second,1,0.460389137268066
p007,jittered,0.05,retro,first,1,0.445935010910034
p007,jittered,0.05,pre,first,1,0.56859278678894
p007,jittered,0.05,retro,second,1,0.439980983734131
p007,jittered,0.05,pre,first,1,0.460196971893311
p007,jittered,0.05,retro,second,1,0.430890798568726
p007,jittered,0.05,retro,first,0,0.487502098083496
p007,jittered,0.05,retro,first,1,0.464157104492188
p007,jittered,0.05,pre,first,1,0.428269147872925
p007,jittered,0.05,retro,second,1,0.361088037490845
p007,jittered,0.05,pre,first,1,0.379867076873779
p007,jittered,0.05,retro,second,1,0.413945913314819
p007,jittered,0.05,retro,first,1,0.328158140182495
p007,jittered,0.05,pre,first,1,0.419849872589111
p007,jittered,0.05,pre,first,1,0.421350955963135
p007,jittered,0.05,retro,first,1,0.444650888442993
p007,jittered,0.05,pre,second,1,0.481591939926147
p007,jittered,0.05,pre,second,1,0.406183004379272
p007,jittered,0.05,retro,first,0,0.346809864044189
p007,jittered,0.05,retro,first,1,0.368473052978516
p007,jittered,0.05,pre,second,1,0.428022146224976
p007,jittered,0.05,retro,second,1,0.394377946853638
p007,jittered,0.05,pre,second,1,0.448904991149902
p007,jittered,0.05,retro,first,1,0.459579944610596
p007,jittered,0.05,retro,first,1,0.444833040237427
p007,jittered,0.05,retro,first,1,0.520318031311035
p007,jittered,0.05,pre,first,1,0.480056047439575
p007,jittered,0.05,pre,first,1,0.39124608039856
p007,jittered,0.05,pre,second,1,0.451197862625122
p007,jittered,0.05,retro,second,1,0.480448961257935
p007,jittered,0.05,retro,second,1,0.546112060546875
p007,jittered,0.05,retro,first,1,0.571140050888062
p007,jittered,0.05,pre,second,1,0.541176080703735
p007,jittered,0.05,retro,second,1,0.494868993759155
p007,jittered,0.05,pre,second,1,0.480456113815308
p007,jittered,0.05,retro,first,1,0.428800106048584
p007,jittered,0.05,pre,first,1,0.424540996551514
p007,jittered,0.05,retro,second,1,0.43414306640625
p007,jittered,0.05,pre,first,1,0.44744610786438
p007,jittered,0.05,retro,second,1,0.395550966262817
p007,jittered,0.05,pre,first,0,0.521013975143433
p007,jittered,0.05,pre,second,0,0.439179182052612
p007,jittered,0.05,retro,first,1,0.645570039749146
p007,jittered,0.05,retro,second,1,0.762708187103271
p007,jittered,0.05,pre,second,1,0.530753135681152
p007,jittered,0.05,pre,first,1,0.412818908691406
p007,jittered,0.05,retro,second,1,0.405473947525024
p007,jittered,0.05,pre,first,1,0.467304944992065
p007,jittered,0.05,retro,second,0,0.399594068527222
p007,jittered,0.05,retro,first,1,0.40941596031189
p007,jittered,0.05,pre,first,1,0.501293897628784
p007,jittered,0.05,retro,first,1,0.449732065200806
p007,jittered,0.05,pre,second,1,0.631211996078491
p007,jittered,0.05,pre,second,1,0.429134130477905
p007,late,0.05,retro,second,1,0.433378934860229
p007,late,0.05,retro,second,1,0.514806985855103
p007,late,0.05,pre,first,0,0.591793060302734
p007,late,0.05,pre,first,1,0.370227098464966
p007,late,0.05,pre,first,1,0.460318088531494
p007,late,0.05,retro,first,1,0.370609998703003
p007,late,0.05,pre,first,1,0.493083000183105
p007,late,0.05,pre,second,1,0.439362049102783
p007,late,0.05,pre,first,1,0.454186201095581
p007,late,0.05,retro,first,1,0.386908054351807
p007,late,0.05,pre,second,1,0.400933027267456
p007,late,0.05,retro,first,1,0.383380889892578
p007,late,0.05,retro,first,1,0.417823076248169
p007,late,0.05,retro,first,1,0.482791900634766
p007,late,0.05,retro,first,1,0.398764848709106
p007,late,0.05,retro,second,1,0.364078044891357
p007,late,0.05,retro,second,1,0.480520009994507
p007,late,0.05,retro,first,1,0.478958129882812
p007,late,0.05,retro,second,1,0.533354997634888
p007,late,0.05,retro,first,1,0.470661878585815
p007,late,0.05,retro,second,0,0.437985897064209
p007,late,0.05,pre,second,1,0.418575048446655
p007,late,0.05,retro,second,1,0.452867031097412
p007,late,0.05,pre,second,1,0.410366058349609
p007,late,0.05,pre,second,1,0.431062936782837
p007,late,0.05,pre,first,1,0.353018999099731
p007,late,0.05,pre,first,1,0.419680118560791
p007,late,0.05,retro,second,1,0.399374008178711
p007,late,0.05,pre,second,1,0.47979211807251
p007,late,0.05,pre,first,1,0.349549055099487
p007,late,0.05,pre,second,1,0.442711114883423
p007,late,0.05,pre,second,1,0.450540065765381
p007,early,0.05,retro,first,1,0.518450975418091
p007,early,0.05,pre,first,1,0.39125394821167
p007,early,0.05,pre,first,1,0.383485794067383
p007,early,0.05,retro,second,1,0.472869873046875
p007,early,0.05,retro,first,1,0.454042911529541
p007,early,0.05,pre,second,1,0.390278816223145
p007,early,0.05,retro,second,1,0.397740840911865
p007,early,0.05,retro,second,1,0.434194087982178
p007,early,0.05,pre,first,1,0.478744029998779
p007,early,0.05,retro,second,1,0.357620000839233
p007,early,0.05,retro,second,1,0.474058866500854
p007,early,0.05,retro,first,1,0.427006006240845
p007,early,0.05,retro,second,1,0.382524013519287
p007,early,0.05,retro,first,1,0.409854888916016
p007,early,0.05,pre,second,1,0.523862838745117
p007,early,0.05,pre,second,1,0.492997169494629
p007,early,0.05,retro,first,1,0.371165990829468
p007,early,0.05,pre,first,1,0.402910947799683
p007,early,0.05,retro,first,1,0.323654890060425
p007,early,0.05,pre,second,1,0.358767986297607
p007,early,0.05,pre,second,1,0.445861101150513
p007,early,0.05,retro,first,1,0.500025987625122
p007,early,0.05,pre,first,1,0.37083101272583
p007,early,0.05,pre,second,1,0.423254013061523
p007,early,0.05,pre,second,1,0.448951005935669
p007,early,0.05,pre,first,1,0.429842948913574
p007,early,0.05,pre,first,1,0.371681928634644
p007,early,0.05,retro,first,1,0.50337290763855
p007,early,0.05,pre,first,1,0.387281894683838
p007,early,0.05,retro,second,1,0.434011936187744
p007,early,0.05,pre,second,1,0.379690885543823
p007,early,0.05,retro,second,1,0.388848781585693
p008,jittered,0.01,retro,second,1,0.701680898666382
p008,jittered,0.01,pre,first,1,2.29132914543152
p008,jittered,0.01,pre,first,1,0.450361013412476
p008,jittered,0.01,pre,second,1,0.581099987030029
p008,jittered,0.01,retro,first,1,0.450824975967407
p008,jittered,0.01,retro,second,1,0.467082023620605
p008,jittered,0.01,pre,second,1,0.428480863571167
p008,jittered,0.01,retro,first,1,0.526098012924194
p008,jittered,0.01,retro,second,1,0.49162483215332
p008,jittered,0.01,pre,first,1,0.463703870773315
p008,jittered,0.01,pre,second,1,0.46107006072998
p008,jittered,0.01,retro,first,1,0.484952926635742
p008,jittered,0.01,retro,second,1,0.534986972808838
p008,jittered,0.01,retro,first,1,0.764841079711914
p008,jittered,0.01,pre,second,0,0.833929061889648
p008,jittered,0.01,pre,first,1,0.444692134857178
p008,jittered,0.01,pre,second,1,0.489826202392578
p008,jittered,0.01,retro,first,1,0.430958032608032
p008,jittered,0.01,pre,second,1,0.366122961044312
p008,jittered,0.01,pre,first,1,0.510161876678467
p008,jittered,0.01,retro,second,1,0.56165599822998
p008,jittered,0.01,pre,first,1,0.549986124038696
p008,jittered,0.01,retro,second,0,1.85969305038452
p008,jittered,0.01,retro,first,0,0.692763090133667
p008,jittered,0.01,retro,second,1,1.38737416267395
p008,jittered,0.01,retro,first,1,0.459481000900269
p008,jittered,0.01,pre,first,1,0.421216011047363
p008,jittered,0.01,pre,second,1,0.575042009353638
p008,jittered,0.01,pre,first,1,0.46449613571167
p008,jittered,0.01,retro,first,1,0.460805177688599
p008,jittered,0.01,retro,second,1,0.424838066101074
p008,jittered,0.01,pre,second,1,0.444803953170776
p008,early,0.01,pre,second,1,0.459442853927612
p008,early,0.01,retro,first,1,0.447291135787964
p008,early,0.01,pre,first,1,0.399661064147949
p008,early,0.01,pre,second,1,0.379364013671875
p008,early,0.01,retro,second,1,0.419999837875366
p008,early,0.01,retro,first,1,0.379771947860718
p008,early,0.01,pre,second,1,0.494125127792358
p008,early,0.01,retro,second,0,0.425412178039551
p008,early,0.01,retro,second,1,0.425636053085327
p008,early,0.01,pre,first,1,0.650967836380005
p008,early,0.01,retro,first,1,0.401096105575562
p008,early,0.01,retro,second,1,0.443386793136597
p008,early,0.01,retro,first,1,0.444382905960083
p008,early,0.01,pre,second,1,0.451743125915527
p008,early,0.01,pre,first,0,1.44494295120239
p008,early,0.01,pre,first,1,0.567592859268188
p008,early,0.01,pre,first,1,0.850814819335938
p008,early,0.01,retro,first,1,0.408559083938599
p008,early,0.01,pre,first,1,0.362728118896484
p008,early,0.01,pre,second,1,0.406601190567017
p008,early,0.01,retro,first,1,0.511373996734619
p008,early,0.01,pre,first,1,0.500075101852417
p008,early,0.01,retro,second,1,0.707823038101196
p008,early,0.01,pre,second,1,0.481223106384277
p008,early,0.01,pre,second,1,0.464561939239502
p008,early,0.01,pre,first,1,0.48229193687439
p008,early,0.01,pre,second,1,0.405291080474854
p008,early,0.01,retro,first,1,0.522660970687866
p008,early,0.01,retro,second,1,0.650753974914551
p008,early,0.01,retro,second,1,0.419157028198242
p008,early,0.01,retro,second,1,0.772127151489258
p008,early,0.01,retro,first,1,0.472461938858032
p008,jittered,0.01,pre,first,0,2.3202178478241
p008,jittered,0.01,pre,first,1,0.484364986419678
p008,jittered,0.01,pre,first,1,0.503385066986084
p008,jittered,0.01,pre,second,1,0.458683967590332
p008,jittered,0.01,pre,first,1,0.679203987121582
p008,jittered,0.01,retro,second,1,0.523293972015381
p008,jittered,0.01,retro,first,1,0.398332118988037
p008,jittered,0.01,retro,second,1,0.46232795715332
p008,jittered,0.01,pre,second,1,0.480942964553833
p008,jittered,0.01,pre,first,1,0.488547086715698
p008,jittered,0.01,pre,second,1,0.397747039794922
p008,jittered,0.01,pre,second,1,0.43477988243103
p008,jittered,0.01,pre,first,1,0.600533962249756
p008,jittered,0.01,pre,second,1,0.401455879211426
p008,jittered,0.01,pre,second,1,0.776899099349976
p008,jittered,0.01,retro,second,1,0.487226963043213
p008,jittered,0.01,retro,second,1,0.428569078445435
p008,jittered,0.01,pre,second,1,0.483444929122925
p008,jittered,0.01,retro,second,1,0.396782159805298
p008,jittered,0.01,pre,second,1,0.437956094741821
p008,jittered,0.01,retro,first,0,0.857983827590942
p008,jittered,0.01,retro,first,1,0.422735929489136
p008,jittered,0.01,retro,second,1,0.611870050430298
p008,jittered,0.01,retro,first,1,0.407068014144897
p008,jittered,0.01,pre,first,1,0.441492080688477
p008,jittered,0.01,retro,second,1,0.432796955108643
p008,jittered,0.01,retro,first,1,0.457115173339844
p008,jittered,0.01,pre,first,1,0.538047790527344
p008,jittered,0.01,retro,first,1,0.518427848815918
p008,jittered,0.01,retro,second,1,1.02456498146057
p008,jittered,0.01,retro,first,0,0.40926194190979
p008,jittered,0.01,retro,first,1,0.583243131637573
p008,late,0.01,retro,first,1,0.422727108001709
p008,late,0.01,pre,second,1,0.451122045516968
p008,late,0.01,pre,first,1,0.622163057327271
p008,late,0.01,retro,second,1,0.442821025848389
p008,late,0.01,pre,second,1,0.528163909912109
p008,late,0.01,retro,first,1,0.684718132019043
p008,late,0.01,pre,second,1,0.512403011322021
p008,late,0.01,retro,second,1,0.398579835891724
p008,late,0.01,pre,first,1,0.807299137115479
p008,late,0.01,pre,second,1,0.442813158035278
p008,late,0.01,pre,first,1,1.33458495140076
p008,late,0.01,pre,first,1,0.494626998901367
p008,late,0.01,pre,second,1,0.639739990234375
p008,late,0.01,retro,first,1,0.486753940582275
p008,late,0.01,retro,first,1,0.664880990982056
p008,late,0.01,pre,first,1,0.550617933273315
p008,late,0.01,retro,second,1,0.438678026199341
p008,late,0.01,pre,first,1,0.459197044372559
p008,late,0.01,retro,second,1,1.20262694358826
p008,late,0.01,pre,first,0,0.451802015304565
p008,late,0.01,retro,second,0,0.555613994598389
p008,late,0.01,retro,first,1,0.499665021896362
p008,late,0.01,pre,second,1,0.634749889373779
p008,late,0.01,pre,second,1,0.424006938934326
p008,late,0.01,retro,second,1,0.477174997329712
p008,late,0.01,retro,first,1,0.382896184921265
p008,late,0.01,pre,second,1,0.391871929168701
p008,late,0.01,pre,first,1,0.422763824462891
p008,late,0.01,retro,second,1,0.623934984207153
p008,late,0.01,retro,first,1,0.476618051528931
p008,late,0.01,retro,first,1,0.492770910263062
p008,late,0.01,retro,second,1,0.561561107635498
